#{"t_start": 1765431048.1975052, "env_id": "group5-env-v0"}
r,l,t
1.344746,6,7155.054847
10.640624,22,7155.893996
10.188568,21,7156.630681
6.190549,15,7157.091295
-1.197154,1,7157.132373
9.067942,23,7157.928618
4.053669,13,7158.364813
1.190765,8,7158.680975
0.12966,5,7158.861574
10.166033,22,7159.696193
9.793668,21,7160.269492
0.979984,7,7160.497703
-0.709434,2,7160.567777
9.560939,22,7161.227146
1.49584,10,7161.60538
10.209566,22,7162.272178
9.761284,17,7162.803834
10.584315,22,7163.629449
-0.706041,2,7163.705196
10.267729,22,7164.44947
2.92355,8,7164.745889
0.266369,4,7164.901035
0.459272,6,7165.095974
9.503347,23,7165.855793
2.772618,9,7166.171572
1.596313,9,7166.470355
1.155254,5,7166.669713
1.480672,7,7166.912194
8.34613,23,7167.750101
11.511669,20,7168.39751
-0.323511,3,7168.529979
10.476402,20,7169.18134
9.432243,22,7169.78285
4.111718,16,7170.414405
9.323408,19,7171.004717
-0.649732,3,7171.089551
2.280832,8,7171.395608
-0.171316,3,7171.52642
10.539351,21,7172.297278
0.221353,4,7172.435406
9.359597,21,7174.666416
-1.207071,1,7174.702449
0.192579,4,7174.848257
3.416679,9,7175.16863
-0.757478,2,7175.260436
-1.205386,1,7175.292094
10.703449,23,7176.074154
1.529609,7,7176.31886
-1.009929,2,7176.377412
2.131635,10,7176.713891
9.05316,22,7177.569725
6.317208,16,7178.075722
0.626705,5,7178.210336
10.663637,19,7178.885463
-0.701282,2,7178.980944
0.082167,4,7179.171388
0.92312,8,7179.462244
8.742034,23,7180.230798
0.206808,4,7180.37328
9.143587,21,7181.182512
10.143082,22,7182.02585
-1.209206,1,7182.067384
-0.702649,2,7182.125155
0.558385,5,7182.310687
2.787484,10,7182.644884
1.74003,9,7182.954801
0.613902,5,7183.180922
9.765162,21,7183.831204
1.681731,6,7184.048463
-1.208028,1,7184.085515
0.562934,5,7184.298953
2.572049,9,7184.669413
-0.33877,3,7184.784675
2.375784,9,7185.139401
2.651338,7,7185.392804
8.56772,22,7186.212721
0.531646,7,7186.506685
0.090174,6,7186.734527
9.671711,23,7187.45039
10.446577,20,7188.073667
9.768092,21,7188.849426
-0.862247,2,7188.920017
4.715446,12,7189.368293
9.768617,21,7190.173011
10.636347,20,7190.968569
2.410796,9,7191.299264
0.864045,9,7191.620078
9.514313,22,7192.333927
-1.358376,1,7192.369459
4.065546,10,7192.673876
1.894447,10,7193.027001
-1.207439,1,7193.06707
2.402281,8,7193.330201
1.763863,7,7193.606072
3.111999,14,7194.073945
1.260915,9,7194.406888
9.094327,23,7195.161484
4.381416,10,7195.509049
9.760282,21,7196.178452
9.196545,21,7196.868557
0.054344,4,7197.001692
10.179833,22,7197.8371
-1.194034,1,7197.867511
-0.708173,2,7197.930082
9.315929,21,7198.575485
6.677473,15,7199.12494
2.351508,9,7199.486243
8.705692,23,7200.156894
9.66887,23,7200.940396
-0.70696,2,7201.006967
2.716564,10,7201.378337
8.69495,23,7202.06751
10.172047,22,7202.864405
9.898872,20,7203.55464
9.800992,18,7204.131359
2.57917,9,7204.455982
6.789656,14,7204.924646
9.157888,19,7213.371191
2.614438,11,7213.728876
4.781707,13,7214.153866
1.084236,7,7214.431133
-0.621231,3,7214.543308
10.532451,22,7215.335921
2.526751,8,7215.597703
7.112356,21,7216.360851
10.424474,22,7217.152875
1.042544,6,7217.363599
8.552325,22,7218.205328
1.263644,5,7218.350535
3.900402,15,7218.944959
1.513751,7,7219.20132
0.534045,6,7219.408214
5.327859,14,7219.932993
-0.844151,3,7220.035501
9.147041,23,7220.758197
-0.597803,4,7220.885171
2.571619,10,7221.221999
10.306795,22,7221.91038
-0.702126,2,7221.98954
0.561062,4,7222.153687
0.136104,6,7222.335619
3.606503,11,7222.680228
0.604852,8,7222.934065
11.196999,23,7223.642215
11.560234,18,7224.266997
10.532601,22,7225.028358
-0.852795,2,7225.091922
10.68259,22,7225.857994
10.049614,20,7226.567153
11.642307,20,7227.28703
-0.795321,10,7227.63718
-0.238013,5,7227.833481
7.694752,18,7228.546564
9.846702,21,7229.22365
9.327004,22,7229.890574
-1.225447,1,7229.92411
3.408804,9,7230.23611
0.178694,4,7230.407802
9.334333,23,7231.224458
8.98182,22,7231.896478
1.913505,8,7232.21644
2.027457,9,7232.556141
11.005689,22,7233.30678
9.218932,23,7234.143094
11.343329,20,7234.998784
1.63909,7,7235.246107
9.207056,23,7236.014073
-0.852176,2,7236.092285
10.177533,23,7237.066536
4.928529,15,7237.556849
1.244392,9,7237.902146
0.965434,5,7238.120835
11.193593,19,7238.84505
10.761975,19,7239.484809
0.242508,5,7239.731947
8.163468,24,7240.514642
-1.139912,1,7240.555187
2.116736,10,7240.939317
0.60305,6,7241.215546
7.581913,15,7241.814037
9.381998,21,7242.617229
-0.70009,2,7242.693675
-1.231541,1,7242.742725
-0.082481,5,7242.955863
0.907076,6,7243.215583
2.763919,9,7243.538723
-0.850663,2,7243.623801
2.842571,9,7243.99028
-0.209027,3,7244.121531
11.104459,22,7245.009211
-0.584733,2,7245.07928
9.382027,23,7245.969266
7.376565,14,7246.460396
2.07646,10,7246.819116
9.94509,19,7247.521817
9.520765,23,7248.44335
6.06778,13,7248.924242
5.137145,12,7249.38959
9.985486,22,7250.19171
-0.027035,3,7250.328008
0.3281,4,7250.470182
8.594105,23,7251.384154
1.738425,7,7251.673702
0.854248,5,7251.841269
-0.646897,3,7251.959021
5.9906,17,7252.531209
-0.170827,3,7252.637706
0.549215,7,7252.907548
2.07567,11,7253.368285
0.010579,5,7253.565414
9.862181,21,7254.422685
-0.692472,2,7254.514073
10.260048,23,7255.498961
9.911415,20,7256.209275
1.160159,8,7256.495895
9.882119,22,7257.279818
11.590738,19,7257.956027
9.686237,20,7258.757615
9.007521,23,7259.773251
4.573512,12,7260.149464
0.958064,8,7260.485127
2.269876,10,7260.945026
5.462585,16,7261.480523
-1.022018,2,7261.567915
0.404948,4,7261.727171
9.49518,22,7262.569543
10.877682,23,7263.52595
6.257244,15,7264.048138
1.608384,9,7264.447939
0.857734,5,7264.709255
11.413702,18,7265.341483
9.573388,21,7266.213923
2.115138,10,7266.574589
1.08459,8,7266.882354
2.857631,12,7267.248318
10.819548,22,7268.152701
-0.011845,4,7268.325286
-0.849677,2,7268.413172
9.923366,20,7269.064036
10.804637,20,7269.772749
8.36837,24,7270.73374
9.948382,19,7271.400299
0.839135,8,7271.727037
1.699321,10,7272.080208
9.700488,23,7272.896311
4.492717,10,7273.238879
3.264404,12,7273.76596
5.855719,19,7274.515766
0.500545,7,7274.75619
4.288332,13,7275.250416
5.095486,16,7275.864174
-1.079573,1,7275.91941
10.363713,23,7276.88287
0.219879,4,7277.043639
-0.291418,4,7277.21815
1.694302,7,7277.50762
4.826211,14,7278.032235
9.417732,20,7278.764693
11.314259,18,7279.424593
0.124725,5,7279.599374
1.76732,7,7279.855909
9.823317,21,7280.534745
10.994189,23,7281.368473
0.331609,5,7281.542681
9.866845,21,7282.242232
9.624866,19,7282.937966
9.915099,22,7283.685623
-0.257365,3,7283.772201
9.981431,23,7284.671213
4.996669,18,7285.37745
0.915569,7,7285.673976
-0.699367,2,7285.751074
-1.357988,1,7285.783615
9.44234,20,7286.492643
10.407506,21,7287.217847
0.873475,7,7287.463243
9.620762,21,7288.22171
-0.708928,2,7288.296473
-1.209753,1,7288.340518
-0.70345,2,7288.415614
0.589925,7,7296.454477
0.28004,5,7296.670899
9.871874,22,7297.46872
9.551738,21,7298.252248
-0.852517,2,7298.317445
7.42619,20,7299.072506
1.950438,8,7299.376278
-0.841838,2,7299.461967
10.191836,19,7300.304058
0.305101,4,7300.465812
-0.120977,5,7300.650883
-1.157573,1,7300.69993
1.258949,6,7300.906634
-1.017363,1,7300.945181
9.620368,22,7301.740941
5.106262,17,7302.348879
9.566229,23,7303.180858
9.525581,22,7304.003706
0.061954,4,7304.144346
10.194209,23,7304.955816
10.559448,23,7305.953714
11.597019,21,7306.732853
-0.835798,3,7306.858988
1.906138,10,7307.218577
11.029452,21,7307.973814
9.433204,23,7308.783885
9.721979,23,7309.73239
3.695048,15,7310.355638
0.768812,5,7310.564654
-1.211725,1,7310.606519
1.837096,7,7310.852454
1.863102,7,7311.150626
0.460732,5,7311.332301
0.057183,4,7311.497183
-0.324934,3,7311.609471
-0.839361,3,7311.721757
2.172185,10,7312.167149
2.197345,9,7312.512474
10.898154,18,7313.178491
10.074221,23,7313.938116
11.818877,18,7314.670786
-0.795439,4,7314.880994
3.736839,12,7315.333676
1.292359,7,7315.610635
0.739343,6,7315.810641
0.037064,7,7316.10189
0.711152,5,7316.251662
10.224355,22,7316.994538
4.391614,11,7317.399961
9.056678,23,7318.111004
9.959544,21,7318.815065
8.546279,20,7319.469958
10.575173,22,7320.193037
9.258147,21,7320.907789
1.186317,7,7321.158165
0.568515,5,7321.289297
-1.203631,1,7321.320821
-0.185598,3,7321.428911
10.381411,20,7322.172629
-0.179948,3,7322.295279
9.993793,22,7323.008126
2.79364,12,7323.455587
10.749911,20,7324.124075
10.555664,22,7324.959497
8.372328,24,7325.751183
0.200303,4,7325.915364
9.511301,23,7326.668616
-0.479353,4,7326.809251
-0.644492,3,7326.897977
9.69143,20,7327.600994
10.504724,21,7328.346882
-0.94362,3,7328.461244
9.930595,20,7329.210905
0.658609,8,7329.514669
1.863775,7,7329.795551
-0.2867,3,7329.900715
-0.13687,4,7330.044505
1.471245,6,7330.264068
2.067403,7,7330.511299
-1.206174,1,7330.547334
0.052222,4,7330.703165
9.778467,21,7331.352744
9.499128,23,7332.119151
0.07792,6,7332.339242
9.231949,23,7333.134111
-1.205842,1,7333.168156
0.818974,7,7333.401115
0.146403,6,7333.6162
5.977574,19,7334.230289
1.925371,7,7334.50712
10.29968,19,7335.227856
-0.859984,2,7335.299547
8.960844,23,7336.007859
8.36915,24,7336.783071
9.231235,23,7337.576112
-1.009469,2,7337.648674
1.056812,8,7337.951787
9.839131,20,7338.681591
9.078259,23,7339.478187
-0.698091,2,7339.546745
9.668324,21,7340.18755
-1.011163,2,7340.287841
1.372432,7,7340.520072
-0.134696,4,7340.651695
10.205919,19,7341.37216
-0.700306,2,7341.444335
8.722053,23,7342.339702
-1.340374,1,7342.372722
8.660401,23,7343.151627
1.908954,12,7343.532676
0.065293,5,7343.722059
-0.170644,3,7343.829188
-0.338654,3,7343.93283
2.347435,11,7344.312096
9.94273,21,7345.109716
0.049993,4,7345.272457
9.454709,22,7346.046904
9.755245,24,7346.856651
-0.904534,2,7346.952868
2.563904,9,7347.36037
0.772505,5,7347.588351
10.053027,20,7348.328585
3.407854,12,7348.707733
0.423717,7,7348.999874
9.61471,20,7349.844731
9.034328,22,7350.616892
1.981684,8,7350.93985
0.797115,6,7351.147567
9.921925,22,7351.898773
9.261475,22,7352.678199
0.601252,4,7352.828826
-0.481745,3,7352.972501
2.465477,12,7353.478806
0.167133,5,7353.665908
-1.331815,1,7353.718535
-1.057428,2,7353.796617
0.335396,4,7353.951123
9.59073,23,7354.645745
-0.704555,2,7354.726254
0.741088,9,7355.087364
0.519316,8,7355.380458
4.629892,16,7355.931787
-0.859373,2,7356.008741
3.667294,13,7356.485859
3.648268,10,7356.908017
0.017099,6,7357.153449
1.133596,7,7357.420561
1.60598,8,7357.725196
0.076633,5,7357.940424
2.872178,11,7358.387313
0.831498,5,7358.585134
-0.323699,3,7358.720283
5.99128,19,7359.439257
1.086778,5,7359.607905
-0.704804,2,7359.668714
5.082084,15,7360.291955
8.781816,22,7361.003173
2.762454,9,7361.26651
0.142775,6,7361.455241
-0.494805,3,7361.563412
0.116717,4,7361.735742
9.323285,23,7362.547403
9.564931,23,7363.242123
-0.442236,3,7363.366799
0.211805,4,7363.562142
9.104736,21,7364.296433
-1.207448,1,7364.345048
10.601787,21,7365.178722
6.238234,18,7365.893777
-0.429268,4,7366.07109
3.737482,15,7366.569718
-0.247451,4,7366.722481
1.60675,6,7366.978274
10.37133,20,7367.738231
4.870397,18,7368.372801
9.965928,18,7369.080287
10.618779,17,7369.672114
9.959061,23,7370.33559
2.51893,9,7378.652723
-0.717574,5,7378.819532
2.049357,9,7381.241765
4.83787,16,7381.962296
4.556888,11,7382.387831
9.118206,24,7383.313277
9.903897,19,7383.916542
0.334629,5,7384.124866
3.733849,15,7384.754184
-1.209185,1,7384.80674
9.098262,17,7385.466798
10.529704,23,7386.258129
0.303869,6,7386.49027
9.749733,19,7387.280113
3.808886,14,7387.733562
2.21472,8,7388.03422
5.045789,12,7388.418627
9.808424,21,7389.157519
9.705275,23,7389.87926
9.642853,17,7390.510242
1.698366,8,7390.797898
9.43426,24,7391.652488
1.2529,9,7391.966976
0.333884,5,7392.143372
9.517522,22,7392.784801
8.23198,23,7393.567207
3.984149,15,7394.142066
9.952499,23,7394.950904
-1.139186,1,7394.988448
6.685333,16,7395.543561
0.116839,5,7395.743857
9.77037,22,7396.45219
-1.204578,1,7396.49475
-0.860439,2,7396.564169
0.216948,5,7396.76643
9.88729,20,7397.452585
9.101822,21,7398.142849
2.685703,8,7398.434625
-0.699368,2,7398.489039
9.111152,22,7399.122953
10.330269,20,7399.790473
9.572856,23,7400.523524
11.344711,18,7401.176234
-1.207772,1,7401.222317
0.605421,6,7401.43835
6.943222,18,7402.00804
2.102232,7,7402.272266
4.934616,14,7402.823161
0.01869,4,7402.968026
10.187711,18,7403.64873
3.238834,14,7404.147056
2.473783,7,7404.376133
-0.820754,3,7404.475752
8.488478,21,7405.192839
-0.700341,2,7405.246379
10.187664,19,7405.895623
-1.3592,1,7405.940173
-1.357254,1,7405.97029
-0.367995,4,7406.139534
-0.226386,4,7406.292695
0.553689,7,7406.555062
0.425132,4,7406.70124
0.658537,6,7406.901283
10.266495,17,7407.444035
2.186381,7,7407.6649
2.220747,7,7407.941949
6.801308,20,7408.633329
-0.444276,5,7408.804584
9.147517,20,7409.459013
4.701564,12,7409.906844
8.474464,24,7410.580042
-0.285608,4,7410.728516
0.6038,7,7411.013885
1.847275,8,7411.322293
6.990875,22,7412.131812
9.726066,22,7412.858616
8.885761,22,7413.572337
10.463543,21,7414.242837
0.068077,4,7414.395506
-0.858307,2,7414.468569
0.750382,4,7414.616694
9.051563,17,7415.175352
10.345788,18,7415.807032
-0.307049,4,7415.937143
9.205662,23,7416.697661
5.195098,16,7417.267053
10.263644,20,7417.876065
0.605735,5,7418.06911
-1.359962,1,7418.118773
10.685623,21,7418.852185
10.121842,22,7419.659073
0.147106,6,7419.863647
4.62597,10,7420.241789
3.96771,14,7420.728176
0.223988,6,7420.948134
9.485558,20,7421.579021
8.723777,24,7422.41047
10.518941,22,7423.182786
8.990776,22,7424.006776
9.852269,22,7424.74301
0.160862,5,7424.944888
0.537689,6,7425.153057
8.687578,24,7425.913608
9.635056,19,7426.62288
2.51008,7,7426.907414
9.724025,21,7427.594706
1.104437,5,7427.789533
3.587502,9,7428.135074
6.565482,17,7428.826178
9.925717,20,7429.501117
-0.289114,4,7429.640228
-0.299771,4,7429.786076
9.991582,19,7430.418729
2.835748,13,7430.902083
0.08132,4,7431.06626
8.795499,21,7431.824663
5.875465,14,7432.375783
-0.22572,3,7432.502869
5.245371,12,7432.916394
5.524303,17,7433.462916
1.372856,6,7433.698465
-0.084452,5,7433.894658
1.01951,6,7434.101973
10.910747,22,7434.825746
0.053044,4,7434.932853
1.949026,11,7435.321702
1.557415,6,7435.520894
9.441466,20,7436.252476
-0.255658,5,7436.40712
8.933518,20,7437.010871
2.161184,9,7437.348765
-0.054315,6,7437.591288
-1.35735,1,7437.628823
3.218939,13,7438.054317
8.107761,17,7438.595704
8.060848,19,7439.224663
-0.175562,3,7439.318742
-0.700062,2,7439.397989
1.083089,9,7439.717256
10.359514,21,7440.397074
0.055392,4,7440.552351
0.905554,7,7440.835799
9.502865,22,7441.544308
8.908477,22,7442.35639
1.94081,7,7442.602116
10.796489,23,7443.390924
-1.167959,2,7443.454484
8.946504,21,7444.223378
9.598004,23,7444.920741
8.779421,23,7445.645743
9.534601,22,7446.431518
-0.850266,2,7446.522332
10.368976,22,7447.319207
10.787869,22,7448.116838
10.527907,21,7448.841136
0.20826,4,7448.977982
-0.323318,3,7449.101115
0.117931,5,7449.291331
1.012708,5,7449.468217
9.8378,19,7450.18466
2.677988,9,7450.47625
3.177747,9,7450.767831
2.290646,10,7451.074841
1.755993,9,7451.415801
2.144655,8,7451.709565
0.895777,7,7459.35502
-0.183625,6,7459.589473
0.752328,5,7459.81258
10.802185,22,7460.531934
3.449511,13,7460.990342
0.139251,4,7461.124048
9.981561,20,7461.794655
3.633291,10,7462.136267
4.780513,16,7462.635713
10.937046,20,7463.317205
-1.361537,2,7463.393645
7.472821,14,7463.871045
1.123099,6,7464.147088
-0.4399,4,7464.366456
1.875006,7,7464.593355
1.653321,10,7465.012438
0.091033,3,7465.146616
0.855707,7,7465.440596
2.469387,11,7465.876513
11.52947,22,7466.773238
2.413318,8,7467.066263
10.646984,18,7467.80678
8.648178,23,7468.716608
9.073593,23,7469.671064
-0.883887,2,7469.760935
9.06871,20,7470.571423
-0.578339,2,7470.652884
-0.284866,5,7470.851092
9.354683,22,7471.908947
8.600569,23,7472.919209
5.678176,15,7473.474048
1.408113,7,7473.8073
2.051124,8,7474.253026
3.049621,8,7474.554071
3.384888,12,7475.073502
11.377611,19,7475.836328
9.065404,22,7476.607016
0.180512,4,7476.760294
0.739483,7,7477.076596
0.873007,7,7477.329878
4.626071,11,7477.711008
-0.320084,3,7477.810393
4.316319,16,7478.472448
1.2127,6,7478.684915
-0.20257,3,7478.822235
4.101561,14,7479.373253
0.484068,5,7479.601931
0.956319,8,7479.927857
-0.858724,2,7480.018478
0.904657,7,7480.245888
9.044481,24,7481.051719
11.623624,19,7481.809413
3.404735,12,7482.242531
0.651209,7,7482.53791
3.942382,13,7483.056431
9.747347,20,7483.731354
4.568314,17,7484.44662
-0.213049,3,7484.559253
8.576444,18,7485.218943
11.683869,21,7485.989806
9.196589,23,7486.776534
-0.074897,5,7486.99497
9.866419,20,7487.6748
4.793177,13,7488.242179
-1.207423,1,7488.289726
9.313769,21,7489.017882
0.720914,5,7489.206601
0.885143,6,7489.447167
-1.289133,4,7489.604279
10.023499,22,7490.371094
9.17659,22,7491.079116
-1.206612,1,7491.118152
9.999501,23,7491.987167
2.129173,7,7492.247778
11.612005,18,7492.81775
9.635093,21,7493.617161
1.722962,9,7494.043101
-0.899947,2,7494.14125
10.520913,20,7494.831084
9.202154,22,7495.542606
-1.360297,1,7495.582156
10.063325,20,7496.402934
6.145156,15,7496.879354
0.995532,5,7497.059829
10.855632,20,7497.773709
9.484918,22,7498.67319
2.369961,8,7498.987264
1.665469,7,7499.240405
6.601324,18,7499.880212
1.769817,7,7500.161118
10.617949,22,7501.039948
1.012062,6,7501.277366
-0.712225,2,7501.34893
0.709612,7,7501.631445
5.692291,15,7502.295475
0.166641,3,7502.401069
5.071272,15,7503.030897
-0.099513,4,7503.222097
4.275855,11,7503.754965
8.633478,23,7504.530215
2.164252,8,7504.87036
2.120025,8,7505.15361
10.159051,21,7505.95655
9.198802,22,7506.752599
9.823169,21,7507.443648
0.488274,5,7507.627565
9.139718,23,7508.624221
-0.575668,2,7508.719083
1.518793,6,7509.029213
0.143907,5,7509.228595
-0.86099,2,7509.333352
-0.190269,3,7509.463024
10.321896,20,7510.262548
0.494938,4,7510.418537
4.467085,14,7510.854506
-0.707326,2,7510.935591
-1.360801,1,7510.973623
0.263802,6,7511.218148
1.967966,7,7511.541685
5.585457,14,7512.060259
9.918834,17,7512.692003
8.782289,22,7513.53996
0.992866,5,7513.772301
8.620679,23,7514.721457
10.686089,19,7515.423962
11.188275,20,7516.086887
-1.215841,1,7516.132946
1.563883,6,7516.382354
0.613006,4,7516.555973
0.426407,4,7516.724926
-0.332712,3,7516.851831
2.829173,10,7517.202104
-0.849153,2,7517.297603
2.026837,9,7517.658448
9.912827,21,7518.707774
1.99229,12,7519.199802
10.667308,22,7519.948824
2.286259,7,7520.16612
9.414004,20,7520.928558
5.275096,13,7521.390002
10.054773,20,7522.212039
1.654775,9,7522.568448
11.214979,20,7523.634046
10.654953,18,7524.286284
6.294373,17,7524.807955
-0.707925,2,7524.881912
8.826802,22,7525.657345
-1.359053,1,7525.691881
-1.195246,1,7525.731522
0.323566,5,7526.006711
1.307668,6,7526.245365
1.017736,5,7526.469476
-0.280584,4,7526.674368
-0.299237,4,7526.843483
0.690646,7,7527.124769
-1.08869,1,7527.161317
-0.699122,2,7527.248272
-1.0082,2,7527.331547
10.572895,23,7528.158868
2.247558,10,7528.497662
9.381899,23,7529.343507
2.301246,8,7529.68089
0.338291,4,7529.809385
9.241858,20,7530.651128
2.100797,8,7530.985457
4.481752,16,7531.482214
10.141313,18,7532.135341
8.322211,23,7532.939125
0.411654,7,7533.158877
4.667926,14,7533.683983
-1.207902,1,7533.721019
11.554643,19,7534.406343
9.593984,22,7535.158218
9.616424,21,7535.957221
10.829506,20,7536.683417
-0.710148,2,7536.752984
0.344225,7,7537.020885
0.7449,7,7537.285725
0.602208,4,7537.38901
0.501015,6,7537.613019
2.659703,8,7545.762022
-0.705595,2,7545.854151
1.290263,7,7546.149181
5.140838,14,7546.709224
0.31601,4,7546.878122
0.991338,5,7547.063863
9.313242,19,7547.829256
9.296982,22,7548.692682
10.653095,17,7549.505318
0.987103,5,7549.687121
11.220922,20,7550.484592
5.620076,15,7551.245076
1.28998,8,7551.571143
2.148317,7,7551.898432
9.949077,21,7552.67046
-0.165841,3,7552.809689
7.065703,21,7553.899154
0.19773,6,7554.197208
0.672412,6,7554.455872
6.682757,16,7555.18127
-0.83647,3,7555.323313
1.378493,10,7555.788791
10.395373,20,7556.641643
-1.197112,1,7556.697896
-1.054015,1,7556.744905
-0.70853,2,7556.840851
-0.608215,2,7556.921118
1.305776,6,7557.190698
10.197113,18,7557.789024
10.603167,17,7558.434222
9.906758,21,7559.350093
10.688538,23,7560.212637
10.061698,18,7560.932647
-0.637987,3,7561.087447
-0.210142,3,7561.213312
9.884096,20,7561.885164
2.222264,10,7562.32712
8.64634,24,7563.386683
1.192652,7,7563.631579
1.222713,7,7563.909733
3.63826,12,7564.483459
10.381338,22,7565.355402
