#{"t_start": 1765424035.0336254, "env_id": "group5-env-v0"}
r,l,t
-0.32495,3,4984.303575
9.20002,23,4985.130343
11.203135,23,4985.882188
-0.331777,3,4985.992626
9.42683,20,4986.705691
12.309627,19,4987.483657
4.902817,17,4987.984913
10.344153,23,4988.685715
1.020977,7,4989.031863
10.201435,24,4989.903982
11.473622,19,4990.653387
10.556562,22,4991.375769
9.947647,17,4991.912504
-1.19302,1,4991.943164
5.272275,14,4992.401571
10.257046,21,4993.101627
9.861691,23,4993.975303
9.722502,23,4994.72867
1.978945,6,4994.943382
0.221553,4,4995.093899
1.117133,5,4995.289943
10.779438,18,4995.924028
-0.298447,3,4996.028545
4.909487,10,4996.399342
2.209309,7,4996.675692
10.927743,20,4997.387616
3.085794,11,4997.710516
5.01923,13,4998.207216
9.881344,20,4998.872792
0.925358,5,4999.037824
9.201064,21,4999.867317
9.66162,23,5000.74437
-0.344095,4,5000.911892
10.257691,21,5001.611013
9.868754,22,5003.157813
3.82394,13,5003.60797
-0.187091,3,5003.70955
1.102953,5,5003.879677
9.347121,23,5004.62917
9.118365,20,5005.35092
9.420591,23,5006.212693
0.274817,5,5006.384078
1.358444,6,5006.592103
1.954432,10,5006.973396
-0.228087,3,5007.053905
11.068776,21,5007.732832
0.29685,4,5007.892889
9.678343,23,5008.668226
4.095561,15,5009.206473
10.286858,22,5010.000106
1.333183,6,5010.199138
2.293242,9,5010.469296
9.595849,24,5011.108467
10.20395,23,5011.806825
0.678919,5,5011.987854
10.054942,23,5012.701258
9.799518,23,5013.497494
10.09208,21,5014.144608
4.0442,15,5014.709696
9.969359,20,5015.371515
9.090495,20,5015.981742
10.915961,20,5016.696395
2.5511,11,5017.096461
9.813708,24,5017.816409
0.957357,7,5018.083184
10.332597,18,5018.630815
6.434202,14,5019.095005
0.85077,5,5019.303582
-0.319914,3,5019.403095
5.368195,12,5019.865737
9.854353,19,5020.488701
10.245653,19,5021.141428
3.920752,10,5021.584496
2.145045,7,5021.839052
-0.709652,2,5021.925059
9.497747,21,5022.76626
9.932801,23,5023.67948
1.94386,11,5024.045542
1.591612,6,5024.243072
9.979943,22,5025.113118
3.047368,8,5025.417181
1.71076,6,5025.641844
10.327865,22,5026.430874
10.19248,22,5027.377249
0.640387,5,5027.53964
1.956158,8,5027.901911
0.620895,5,5028.086862
1.110665,5,5028.239512
1.159012,9,5028.554526
2.59315,7,5028.846675
9.388334,20,5029.481343
0.314501,5,5029.669927
0.448397,6,5029.88968
0.196922,4,5030.043705
10.64374,19,5030.720243
-0.685728,2,5030.796422
5.895185,16,5031.391132
4.293479,13,5031.846374
9.159392,23,5032.691752
5.047736,14,5033.187888
-0.832755,3,5033.300028
9.818727,20,5034.077274
9.761624,23,5034.808788
9.133707,24,5035.703146
11.272107,22,5036.302421
10.124999,19,5036.943634
5.532032,18,5037.621975
9.335267,21,5038.274033
1.162393,9,5038.583759
-0.324311,3,5038.741189
9.259885,22,5039.559863
11.083642,22,5040.503007
1.335169,9,5040.85436
8.976662,23,5041.658455
6.68329,13,5042.096645
2.953014,8,5042.411116
5.867003,17,5042.975646
10.182213,22,5043.829716
9.335846,20,5044.416256
7.957083,15,5044.921155
9.328675,23,5045.588957
0.941205,5,5045.735478
-0.628323,4,5045.853511
10.749319,22,5046.536206
11.037718,21,5047.204408
0.849522,6,5047.403432
-0.899839,2,5047.477572
11.819959,23,5048.336762
9.893828,23,5049.074744
4.140229,15,5049.610425
10.964597,19,5050.352836
9.581089,23,5051.069215
9.851511,19,5051.808875
5.76968,12,5052.244085
6.835371,15,5052.80425
4.341401,10,5053.148409
10.044055,19,5053.737272
-0.702337,2,5053.803783
0.437282,4,5053.914809
9.794164,18,5054.466684
-0.693826,3,5054.602198
10.450982,24,5055.361828
9.1056,23,5055.986392
0.110589,6,5056.191428
-0.841035,3,5056.288113
-0.515052,2,5056.352628
10.283213,22,5057.121987
1.042014,5,5057.301012
-0.33313,4,5057.471153
0.571887,4,5057.616225
10.626838,21,5058.331996
9.675803,20,5058.995957
9.512798,20,5059.790557
9.441796,19,5060.498605
9.872965,23,5061.305116
10.012727,21,5062.115473
10.512857,22,5063.078167
4.576857,13,5063.518562
9.905252,19,5064.259771
10.574319,23,5065.080097
10.665489,22,5065.804988
6.053988,19,5066.398196
-0.701049,2,5066.47572
9.616655,21,5067.148757
-0.064698,3,5067.249272
5.938516,14,5067.714405
6.319161,17,5068.321889
10.988205,19,5069.07857
3.870998,13,5069.601878
0.238581,6,5069.800988
11.245303,22,5070.535689
11.291117,21,5071.25067
8.860915,23,5071.882428
-0.176474,3,5071.992933
5.877272,15,5072.405099
9.273778,20,5072.977729
9.544576,22,5073.759143
8.534505,23,5075.342153
1.341076,8,5075.586759
1.593531,6,5075.74128
10.407036,23,5076.414005
7.364554,16,5076.964368
2.230249,9,5077.246953
0.782342,7,5077.435961
9.892166,20,5078.122143
9.604393,22,5079.018913
4.811559,17,5079.544908
10.680092,18,5080.071025
10.644963,17,5080.729258
9.533146,22,5081.637465
10.104733,20,5082.486324
3.591863,9,5082.793892
10.333907,23,5083.56601
5.047345,15,5084.079167
0.739751,4,5084.258276
2.211624,7,5084.53111
0.501945,5,5084.701301
11.040784,22,5085.402176
9.589442,20,5085.898458
-0.652273,2,5085.960893
-1.359737,1,5085.990399
3.207137,12,5086.360939
5.178377,14,5086.808656
10.218307,24,5087.436714
10.226661,19,5088.004488
9.284495,22,5088.594759
10.290127,20,5089.156444
-0.435774,2,5089.221963
-0.442718,4,5089.347481
9.957115,21,5090.070078
9.959177,19,5090.554837
10.224481,19,5091.124501
10.242905,18,5091.708214
1.920394,11,5092.039641
9.663698,23,5092.748274
-0.70354,2,5092.809798
11.275683,19,5093.41534
1.144388,5,5093.587195
9.49077,22,5094.305887
1.826335,9,5094.569931
0.199774,4,5094.707947
10.609595,23,5095.461144
0.706741,9,5095.7318
-1.078182,1,5095.763403
-0.326988,3,5095.871527
11.538204,23,5096.578789
10.083524,23,5097.345008
1.335099,9,5097.581303
10.549417,19,5098.126941
9.975742,22,5098.717139
0.363679,4,5098.822857
-0.865057,2,5098.881378
-1.02164,2,5098.937377
8.924716,23,5099.662085
-1.361682,1,5099.698352
5.590552,17,5100.136116
0.305952,6,5100.317747
0.176391,6,5100.499941
10.021118,23,5101.10051
0.628685,7,5101.317538
10.934317,20,5101.880552
2.535612,13,5102.202105
0.313356,4,5102.321624
2.819924,7,5102.499885
-0.706458,2,5102.566889
7.645886,15,5103.060686
0.265185,5,5103.225355
10.768553,17,5103.763408
10.124834,21,5104.325768
9.019497,24,5104.907724
-0.583221,5,5105.059236
10.468481,22,5105.679901
1.590104,8,5105.970563
12.183246,19,5106.489808
-0.289391,5,5106.649339
11.943596,20,5107.234427
-1.168277,2,5107.301944
9.773287,21,5107.930191
5.045231,13,5108.337136
9.675703,18,5108.912974
10.183484,20,5109.606306
10.486668,18,5110.074377
9.972297,19,5110.667548
-0.702509,2,5110.73075
-0.298988,5,5110.894792
2.925332,9,5111.168043
10.545878,17,5111.726711
10.939225,18,5112.258487
1.061201,8,5112.525216
10.76821,18,5113.055911
9.358066,23,5113.833834
1.009449,6,5114.016517
8.978641,21,5114.598338
8.28894,15,5115.080158
8.276625,16,5115.568007
5.220622,16,5116.060657
6.146374,14,5116.445085
12.157364,18,5116.98419
10.023762,21,5117.712505
9.714418,22,5118.44374
4.953085,16,5119.005786
0.285872,5,5119.163291
10.752036,23,5119.956782
0.621548,7,5120.202904
2.050148,11,5120.598164
9.161739,24,5121.301361
2.112327,7,5121.522898
-0.271201,4,5121.649941
12.640564,17,5122.167528
5.83842,19,5122.775172
-1.022993,2,5122.832681
-0.235634,5,5123.021721
2.916117,8,5123.284986
-0.173487,3,5123.378499
0.339289,4,5123.516736
0.361453,4,5123.648263
10.036784,21,5124.276836
11.146237,23,5124.881504
4.27227,11,5125.193317
-0.891576,2,5125.269835
9.4094,24,5128.568054
0.244639,4,5128.707112
9.751529,22,5129.400031
9.243315,23,5130.120628
1.966415,7,5130.343729
1.321274,8,5130.576749
9.548861,23,5131.156946
9.222147,24,5131.93417
3.783777,15,5132.426995
11.119724,23,5133.186959
6.64521,19,5133.879135
1.005725,9,5134.17535
8.981533,23,5134.784033
0.815531,8,5135.075936
11.096125,21,5135.720675
0.868673,9,5136.014107
10.257691,20,5136.627571
8.823465,23,5137.286205
9.851241,23,5137.99994
-1.160959,1,5138.033452
6.812111,21,5138.74891
-0.251053,3,5138.836422
9.744535,22,5139.371075
10.890038,19,5140.010506
9.972485,23,5140.699397
4.367963,12,5141.841727
10.308636,18,5142.376424
11.370869,21,5142.938058
10.87955,23,5143.582201
10.693164,23,5144.202094
10.08811,23,5144.867532
10.367075,20,5145.365405
-0.71177,2,5145.430037
0.918723,5,5145.581554
-0.113121,3,5145.661072
3.912769,9,5145.899731
-0.705824,2,5145.975343
3.834318,14,5146.404102
9.562511,24,5147.243243
0.003854,3,5147.331759
1.509453,7,5147.586556
1.15971,9,5147.921632
9.254927,21,5148.470483
4.84367,14,5148.820536
11.476996,21,5149.519244
1.284631,9,5149.784349
-1.35731,1,5149.815005
10.308453,24,5150.574556
11.994696,20,5151.204025
-0.679814,3,5151.301132
9.608713,23,5151.849747
12.340584,19,5152.38083
6.403536,19,5153.010066
10.349437,23,5153.568617
8.742343,22,5154.220133
4.173515,14,5154.655942
-0.092245,4,5154.783157
-1.212596,1,5154.812661
0.534343,5,5154.986183
4.457394,16,5155.498039
10.181356,18,5156.059072
10.454475,18,5156.528568
-0.904421,2,5156.5882
9.229258,23,5157.318368
10.155111,21,5158.008597
4.173776,15,5158.476005
9.434915,20,5159.008595
-0.844292,3,5159.120673
1.401187,6,5159.336707
2.019497,11,5159.674004
10.616751,21,5160.383206
10.430428,17,5160.893285
9.708182,19,5161.403476
10.526701,21,5162.018106
0.475906,5,5162.161629
9.12139,24,5162.776146
5.834128,12,5163.173114
-0.851846,2,5163.229626
3.209396,9,5163.521003
9.577378,21,5164.135547
10.197421,19,5164.712958
-1.164799,2,5164.779057
0.919676,6,5164.975222
5.759427,18,5165.575386
-0.704593,2,5165.640999
-1.360927,1,5165.669998
-0.514577,4,5165.772681
10.959574,22,5166.459371
1.277103,7,5166.697217
0.860483,8,5166.963347
0.76299,5,5167.140407
-0.284183,5,5167.281552
-0.704373,2,5167.338637
9.718294,21,5167.975667
1.735643,11,5168.312493
10.031021,23,5169.087568
9.844952,21,5169.590852
2.484656,8,5169.831474
6.318117,18,5170.35067
9.458148,23,5170.976979
3.34931,9,5171.263736
9.022557,21,5171.976673
0.773572,5,5172.123696
2.113254,11,5172.465913
9.922981,24,5173.122131
9.941236,22,5173.762275
0.050505,4,5173.876309
10.395857,23,5174.542981
-1.013616,2,5174.610989
9.539595,20,5175.188943
4.529139,15,5175.606602
-0.147625,4,5175.743155
9.975355,24,5176.51197
9.909493,20,5177.062091
5.562892,15,5177.476452
0.380718,4,5177.593909
8.611674,22,5178.320673
-1.360925,1,5178.353887
1.597855,6,5178.572965
0.670959,6,5178.75204
0.670804,6,5178.927152
9.560783,21,5179.601974
10.343889,21,5180.267711
9.582987,22,5180.859185
-0.13554,3,5180.950788
11.024601,23,5181.697966
4.357899,15,5182.195272
11.59043,18,5182.649381
10.710505,20,5183.290113
10.065,23,5183.944296
-0.285022,4,5184.070351
-0.660746,2,5184.134867
-1.011229,2,5184.195125
9.528647,20,5184.901184
9.818993,23,5185.477898
10.149936,23,5186.165722
9.912529,24,5186.792863
-0.697045,2,5186.843378
0.818178,6,5187.065422
0.219554,4,5187.208936
1.682366,8,5187.441411
10.174259,22,5188.113623
2.360847,7,5188.342753
1.403222,8,5188.547779
0.495543,6,5188.72183
3.360001,14,5189.120482
5.925249,14,5189.590066
3.295828,10,5189.848288
10.369587,20,5190.445504
0.207591,4,5190.627028
-0.011806,6,5190.89412
10.89921,23,5191.603796
2.771632,7,5191.82385
1.524198,8,5192.068419
7.522233,23,5192.747569
-0.34571,4,5192.863091
11.427123,21,5193.436313
8.793465,23,5194.069329
9.229421,19,5194.646991
2.845959,11,5195.012308
7.640316,18,5195.53559
1.355931,7,5195.752242
-0.266018,5,5195.923315
5.41136,17,5196.361407
11.57915,18,5196.945926
-0.703483,2,5197.009443
0.531048,7,5197.2165
11.137464,21,5197.811119
0.359529,4,5197.93731
10.994737,23,5198.666842
10.461016,22,5199.455145
9.853755,23,5200.428788
10.637713,19,5201.186905
6.620456,18,5201.806222
9.811534,20,5202.449577
8.022605,24,5203.296177
9.957076,20,5204.799283
4.011037,10,5205.198334
-0.844253,2,5205.269851
9.76981,19,5205.746354
10.180432,22,5206.389718
0.406492,4,5206.514231
1.391195,9,5206.807778
1.073333,7,5207.052976
10.044901,22,5207.726073
1.488382,6,5207.903105
-1.210817,1,5207.932108
-0.684831,3,5208.024218
10.631365,22,5208.754167
8.965695,22,5209.311001
1.162009,8,5209.531043
10.529529,23,5210.185625
12.149059,21,5210.788548
3.981539,10,5211.126927
0.494292,4,5211.253492
5.477848,15,5211.772367
5.713365,14,5212.190865
-0.651963,3,5212.282041
9.250678,22,5212.866071
10.141318,20,5213.441987
8.870197,23,5214.029435
11.135637,18,5214.548822
10.022624,22,5215.300532
9.535015,24,5216.010869
-0.108879,4,5216.131382
8.984306,23,5216.879473
0.507186,6,5217.058493
9.903853,24,5217.658659
-1.012075,2,5217.728658
4.453024,16,5218.247346
0.04524,4,5218.363369
-1.212114,1,5218.392457
-0.484292,3,5218.489974
5.214352,16,5218.921017
-0.700284,2,5218.990202
-1.16269,2,5219.056801
9.647793,23,5219.787293
9.818635,21,5220.318527
3.984412,16,5220.724942
5.412003,19,5221.321394
10.060479,23,5221.959141
10.201309,21,5222.557859
-0.240082,3,5222.665991
-0.70072,2,5222.751155
9.526748,23,5223.35147
-1.161885,2,5223.414966
-0.433042,4,5223.524579
0.835389,5,5223.654024
0.056099,4,5223.769543
9.013449,23,5224.373916
8.408449,22,5225.053407
2.137875,9,5225.312037
10.500425,19,5225.826496
-0.079427,3,5225.931231
-0.193744,3,5226.023583
-1.205384,1,5226.056102
1.575145,11,5226.353758
0.134332,5,5226.520385
11.122089,20,5227.366868
-1.211823,1,5227.405866
10.958333,18,5228.021888
9.462717,23,5228.726562
9.410963,24,5229.484968
10.734352,22,5230.255103
1.432523,8,5230.549402
5.499671,17,5231.096927
11.12235,18,5231.742452
9.448941,22,5232.351244
9.154339,21,5233.106716
9.283869,22,5233.73939
11.178845,20,5234.329496
9.408813,23,5235.029414
-0.343315,3,5235.129933
9.974327,23,5235.850487
10.431166,22,5236.495659
0.781865,6,5236.663186
5.540969,18,5237.254235
-0.082669,5,5237.416861
8.969378,20,5238.081198
2.023758,6,5238.311222
0.402538,7,5238.626349
11.799256,21,5239.3117
9.996478,22,5240.001431
9.633815,21,5240.552586
9.273305,24,5241.191303
9.872145,21,5241.736467
-0.737605,2,5241.797993
9.609505,22,5242.434116
10.009396,22,5243.039558
9.788354,22,5243.673129
0.276404,4,5243.822695
3.747595,15,5244.246283
9.969776,23,5244.965097
1.183052,8,5245.301799
10.233532,21,5246.060599
-1.207652,1,5246.094318
10.386078,17,5246.745133
9.195728,20,5247.494978
10.713366,21,5248.133712
9.236253,21,5248.875196
2.800478,10,5249.201769
8.815128,23,5250.001581
9.76152,20,5250.841892
0.802607,6,5251.083575
4.522705,15,5251.694417
-0.701713,2,5251.768828
1.706967,8,5252.029089
-1.206978,1,5252.076139
-1.016558,2,5252.143651
4.796621,10,5252.449736
5.391425,16,5252.945598
10.0349,17,5253.467823
-0.686642,3,5253.587994
9.200469,21,5254.179271
0.038662,4,5254.279789
8.906502,23,5254.879819
-0.431122,5,5255.060075
9.17711,24,5255.693522
9.463295,23,5256.237303
10.069454,23,5256.987371
-0.361909,3,5257.069445
11.051399,21,5257.596609
9.325315,21,5258.192559
5.942037,12,5258.577857
-0.126944,5,5258.709373
-0.133679,5,5258.82789
3.521447,14,5259.234577
9.858513,23,5259.948787
-0.72306,2,5260.010977
10.73571,21,5260.588088
11.3633,18,5261.175933
4.987193,15,5261.667132
10.542487,21,5262.368355
12.163925,19,5262.999346
10.702018,20,5263.628358
8.959274,23,5264.220268
11.193508,21,5264.849085
9.929613,20,5265.503474
-0.147546,5,5265.64562
6.394122,14,5266.111849
10.723729,21,5266.697203
8.982231,21,5267.289822
0.572362,8,5267.540375
9.742126,23,5268.979411
8.966387,23,5269.590317
9.797608,21,5270.198948
-0.778176,4,5270.318468
2.713225,11,5270.608007
3.815254,12,5270.971277
-0.688597,3,5271.076764
1.449013,11,5271.495458
10.374188,21,5272.222584
9.744771,23,5273.052572
9.04826,23,5273.834204
-0.342618,3,5273.95939
0.193132,4,5274.118283
4.185495,14,5274.716881
10.431326,19,5275.304159
5.899289,18,5276.051358
11.053471,17,5276.590207
5.423244,13,5276.943633
-0.705405,2,5276.99315
10.802128,21,5277.610493
-0.082812,4,5277.750741
10.949507,18,5278.276488
-0.708384,2,5278.337597
1.030288,9,5278.611352
9.21952,24,5279.264131
-0.477801,3,5279.350647
9.438872,23,5279.969783
9.155521,24,5280.647346
10.693481,23,5281.273034
-0.293305,4,5281.391816
-0.090921,3,5281.476334
0.321342,4,5281.604357
5.48873,14,5281.982545
10.336003,21,5282.623456
1.149779,5,5282.798479
0.050879,4,5282.935048
9.338119,22,5283.484626
10.324984,20,5286.69161
1.696972,8,5286.98166
0.421406,4,5287.107682
9.032559,24,5287.755894
9.135366,22,5288.328614
2.148688,10,5288.641196
5.954489,19,5289.286428
9.904721,17,5289.738939
9.531227,22,5290.382128
4.712311,18,5290.886515
-0.286988,4,5291.015539
4.851182,13,5291.39969
10.125741,21,5291.961958
5.139008,15,5292.391845
11.231065,20,5292.956965
-0.323363,3,5293.057481
9.70725,21,5293.749661
9.275004,21,5294.32737
6.859148,15,5294.735608
10.805475,23,5295.300833
10.915909,18,5295.829026
1.08004,6,5295.980865
10.167903,22,5296.525581
9.537797,19,5297.091718
11.743763,20,5297.66823
8.674227,23,5298.3079
9.594111,23,5298.942875
8.90389,23,5299.518996
8.630375,22,5300.234092
-0.324898,3,5300.336186
-0.48735,3,5300.443248
9.984961,19,5300.979239
1.062365,6,5301.129272
9.153113,22,5301.758507
1.819813,10,5302.004565
-0.828049,3,5302.101074
6.500229,17,5302.59682
8.95161,21,5303.304665
1.69744,10,5303.575217
10.353078,23,5304.139335
3.383145,8,5304.354885
0.46501,6,5304.555908
0.560855,8,5304.834237
5.327206,15,5305.211308
-0.709548,2,5305.268308
5.587748,17,5305.747254
5.939573,12,5306.07308
0.884637,8,5306.33622
11.579892,21,5306.873143
11.878128,20,5307.405206
11.505963,22,5308.033347
8.920922,23,5308.574848
9.844802,18,5309.017284
9.379963,20,5309.632683
1.311807,9,5309.895773
0.057319,4,5310.034594
-0.050195,6,5310.186105
-0.642634,4,5310.300237
0.218884,4,5310.407266
11.601932,20,5311.010606
-0.178613,3,5311.094816
9.985025,22,5311.721019
0.426204,4,5311.895701
5.090058,15,5312.370837
5.199916,15,5312.847427
-0.82901,3,5312.970098
10.037475,23,5313.700835
9.432879,23,5314.354313
-0.395573,3,5314.445828
-0.483519,3,5314.518409
11.367389,18,5314.962218
1.224296,7,5315.168243
0.377633,7,5315.405861
9.940031,22,5316.094071
0.222195,5,5316.240088
9.078826,22,5316.896266
9.129137,20,5317.415537
-0.290182,4,5317.526211
-0.699334,2,5317.578209
9.044742,22,5318.116495
-0.187313,5,5318.260086
6.958951,22,5318.904328
9.540459,22,5319.476641
5.003921,13,5319.919953
5.014805,15,5320.405319
9.003023,23,5321.313423
2.835416,10,5321.821859
9.184536,21,5322.507231
1.672351,9,5322.860862
9.392184,22,5323.619202
-0.710981,2,5323.696205
0.65971,6,5323.941745
9.338279,22,5324.793529
6.118992,18,5325.436338
1.671584,10,5325.746182
7.96946,15,5326.163436
11.695499,18,5326.623866
11.735245,17,5327.106622
7.508594,17,5327.650364
8.670935,22,5328.307398
-1.209108,1,5328.344914
-0.2837,4,5328.480429
0.780885,5,5328.623034
3.753185,15,5329.011203
10.816273,22,5329.608545
9.359698,22,5330.185515
4.920276,14,5330.620439
0.933086,5,5330.779541
9.672061,21,5331.370105
1.990724,11,5331.743108
0.349139,4,5332.524139
9.981125,19,5333.206031
4.681207,17,5333.783838
10.8037,22,5334.399734
10.714501,20,5334.987889
-1.360146,1,5335.020409
4.907947,14,5335.438051
-0.202896,6,5335.621659
9.376431,18,5336.19164
1.449897,9,5336.527872
1.761094,7,5336.749902
0.38442,6,5336.933031
-1.016859,2,5336.994032
3.104436,8,5337.211824
10.218833,23,5337.873524
9.261563,23,5338.577671
9.045662,21,5339.228812
6.861837,15,5339.676317
0.638255,8,5339.947961
9.977413,22,5340.546573
10.074514,22,5341.15879
2.151144,8,5341.430865
6.020323,18,5341.881514
9.266859,23,5342.527709
-0.702458,2,5342.589707
5.395162,16,5343.053385
9.909669,19,5343.650986
8.598859,22,5344.203678
8.917159,22,5344.834028
2.936113,9,5345.069051
10.675767,19,5345.52281
0.10625,6,5345.718325
0.374311,7,5345.948863
1.817276,11,5346.276835
6.988509,14,5346.696877
10.027638,22,5347.281549
10.71138,21,5347.951763
10.998708,23,5348.59005
5.062776,16,5349.105982
9.146775,23,5349.749253
-1.165601,2,5349.804255
-0.834069,3,5349.898857
9.562294,21,5350.460997
8.888172,20,5351.100623
2.70548,7,5351.355716
2.002786,10,5351.720777
9.531088,21,5352.27973
1.002457,9,5352.583161
10.21475,23,5353.419574
10.000545,19,5354.150891
1.604912,8,5354.414695
-0.866622,2,5354.495203
6.337659,19,5355.024559
7.073698,19,5355.628594
9.335686,24,5356.434439
11.014238,20,5356.961106
5.765873,19,5357.431205
9.447933,22,5358.105921
1.013801,8,5358.486461
2.602379,9,5358.814693
0.975169,5,5359.022551
-0.278732,5,5359.21715
0.154009,6,5359.404998
-0.188341,6,5359.66215
9.131716,23,5360.396201
3.864762,15,5360.779982
-0.286012,4,5360.922511
3.970813,9,5361.218165
7.377676,22,5361.912206
10.348558,22,5362.58465
10.502085,18,5363.184288
1.507369,7,5363.385941
-0.385048,4,5363.500454
3.079342,10,5363.779565
5.034884,14,5364.144325
0.020283,7,5364.382561
1.004035,9,5364.697183
-1.215681,1,5364.727303
-0.780903,2,5364.784816
11.006871,23,5365.32262
10.781225,20,5365.957657
-1.021723,2,5366.032168
4.364644,14,5366.472977
2.912573,9,5366.765694
10.000543,21,5367.371162
2.586962,8,5367.615095
9.985335,21,5368.230481
-0.340687,3,5368.330999
-0.53235,2,5368.40151
0.769596,5,5368.568533
10.281601,23,5369.253093
-0.079174,3,5369.344195
2.015966,11,5369.692808
6.587279,18,5370.152629
9.168783,22,5370.724467
0.083212,6,5370.930745
3.994999,15,5371.390039
-0.70402,2,5371.44509
9.368276,22,5372.217394
12.134272,16,5372.711164
9.633881,21,5373.337837
3.096372,14,5373.710517
-0.640847,3,5373.810031
10.342651,21,5374.486936
9.051019,23,5375.025903
2.249581,11,5375.332442
10.305293,21,5375.919966
7.921793,22,5376.507418
9.670117,21,5377.342918
-1.211131,1,5377.374919
1.298406,6,5377.616748
10.090602,19,5378.324522
5.62273,17,5378.83565
9.153461,22,5379.609555
9.604553,24,5380.539261
-0.699664,2,5380.611774
9.825688,21,5381.267501
1.587834,8,5381.506131
9.034868,22,5382.263535
9.472246,19,5382.916494
1.116098,8,5383.16103
0.734217,4,5383.280159
10.539639,18,5383.881796
2.355559,12,5384.297344
10.155282,23,5384.963251
12.022723,19,5385.461976
11.04598,21,5386.085477
0.383072,7,5386.330523
10.189354,19,5386.859399
-1.209663,1,5386.8944
10.426826,21,5387.544443
9.205049,23,5388.219827
5.796114,16,5388.699684
0.320164,6,5388.878727
10.425891,21,5389.443203
10.035165,21,5390.030494
9.221469,24,5390.680547
9.22622,23,5391.340193
10.706379,22,5391.939673
9.599791,23,5392.621703
10.302677,22,5393.272797
10.316232,17,5393.762601
-1.357185,1,5393.7946
8.954811,22,5394.443523
1.925015,11,5394.724468
9.523331,17,5396.002167
-1.357478,1,5396.031168
8.936535,21,5396.545889
-1.160863,2,5396.604395
2.549992,12,5396.964453
0.650805,8,5397.209062
-0.345152,6,5397.39009
-0.234271,3,5397.4826
9.740225,21,5398.028263
0.912693,5,5398.171293
-1.009714,2,5398.229294
-0.332289,3,5398.301807
-0.640366,4,5398.41832
4.511623,16,5398.914685
0.226149,4,5399.023195
7.732627,19,5399.516856
9.633485,22,5400.09954
-0.295326,4,5400.215099
8.881594,21,5400.856917
9.394643,22,5401.720892
-0.457863,3,5401.864566
11.145206,22,5402.73224
10.100316,19,5403.362696
-0.631057,3,5403.462855
9.412545,23,5404.156672
5.00179,12,5404.503212
0.093488,4,5404.625262
8.924931,24,5405.283459
3.450749,11,5405.584548
-0.140539,4,5405.706064
11.420628,17,5406.151655
9.738842,21,5406.711779
9.793817,22,5407.257969
0.355928,4,5407.377489
9.034919,24,5408.040238
1.615389,12,5408.432462
0.09833,6,5408.637526
1.420488,6,5408.822521
11.689545,21,5409.445591
11.212699,21,5410.16802
8.834128,23,5410.889152
1.480242,9,5411.121182
0.813988,4,5411.242704
-0.117235,4,5411.367571
10.272787,22,5412.101796
10.870827,22,5412.680479
0.102874,7,5412.895512
-0.395483,5,5413.058704
-0.482298,4,5413.189235
-0.168236,3,5413.292746
9.417462,23,5414.079901
1.536548,9,5414.293932
8.57629,22,5414.94125
10.778145,23,5415.564306
10.363453,20,5416.166756
9.84612,24,5416.948622
-0.180419,3,5417.031125
10.08603,22,5417.686936
9.744724,22,5418.371996
10.193006,24,5419.069143
1.102594,9,5419.293174
-0.681071,3,5419.380686
1.840429,10,5419.738763
10.649373,22,5420.305391
5.504166,17,5420.846671
2.412057,8,5421.079202
0.196581,6,5421.260657
7.303685,17,5421.753314
9.817587,22,5422.398145
9.894888,22,5423.008886
-0.283174,4,5423.177949
-0.858354,2,5423.245951
8.433284,22,5423.84532
5.338739,19,5424.454268
1.613525,11,5424.787984
1.103493,7,5425.033704
9.783672,17,5425.519413
1.005222,9,5425.805199
10.736583,23,5426.457536
1.69222,10,5426.801809
8.022444,17,5427.223047
9.644992,22,5427.806523
11.61366,22,5428.433762
10.248796,18,5428.924938
0.152091,6,5429.102155
0.354877,4,5429.227666
9.979668,23,5429.894444
-0.493836,3,5429.978771
9.550981,24,5430.650441
9.069499,23,5431.333823
9.899754,21,5431.957495
0.475522,4,5432.069159
-0.700278,2,5432.118666
9.478176,22,5432.804114
1.190063,7,5433.023141
10.228338,22,5433.573519
9.096865,21,5434.200278
-0.295981,6,5434.393572
9.480093,22,5434.972484
0.178426,5,5435.122613
3.840761,12,5435.468759
0.359753,4,5435.579464
0.263787,5,5435.72498
4.667071,16,5436.206134
0.808131,6,5436.376272
9.666058,22,5438.069116
-0.485932,3,5438.160362
5.90894,12,5438.576841
-1.210519,1,5438.607843
2.127093,10,5438.890475
11.608956,21,5439.607669
2.487607,9,5439.868537
0.055045,5,5440.002177
9.918345,22,5440.731239
9.071418,21,5441.587214
9.25096,23,5442.346707
4.037554,15,5442.908837
-0.606517,2,5442.976845
8.993235,23,5443.742157
-0.633268,3,5443.861246
8.448083,22,5444.783832
8.789348,23,5445.391009
8.795255,22,5445.994103
0.260674,4,5446.128634
8.9452,23,5446.731238
10.54922,23,5447.289855
-1.354804,1,5447.320859
6.066328,24,5448.054551
10.857447,23,5448.606849
3.051838,13,5449.049363
1.210873,6,5449.251973
3.039875,14,5449.618575
9.983265,20,5450.10848
10.017172,19,5450.623152
0.307296,4,5450.738666
8.306619,21,5451.354312
0.346099,4,5451.50938
1.913909,10,5451.796431
9.495928,24,5452.558124
10.434049,23,5453.139259
0.693175,6,5453.308355
11.260136,21,5454.006971
0.349613,6,5454.178573
10.531996,23,5454.764904
9.188719,24,5455.514579
